C_a_up
-1.2026376928595772
-1.158958011676784
-1.1253465924317019
-1.1149535442555731
-1.124099416621767
-1.0842651776431098
-1.0443200012884537
-1.043412372515652
-1.036009959741334
-1.0081593996612808
-1.0162641040569202
-1.026551734981726
-1.0182224729084948
-1.00372410415863
-0.9891469554500961
-1.0077081083618145
-1.0048367430027543
-1.0035448284403816
-0.9914542834598247
-1.0003730358717227
-0.9766974451911113
-0.9949549218324536
-0.9924868338509014
-0.9890103697929613
-0.984034724214307
-0.983715327444368
-0.9724155153479584
-0.9733701493812569
-0.9813069642837531
-0.9811125683375955
-0.9682571471158419
-0.9571625588956705
-0.9472748578449058
-0.9487101799018479
-0.9444200760097914
-0.9472443697695163
-0.9581824704904824
-0.939370112786951
-0.9278088238834813
-0.9208821270375233
-0.9173586536802796
-0.9073251452361034
-0.9088351665909383
-0.9028815075085648
-0.9050714130928251
-0.9000963325208103
-0.9094955977276808
-0.9033379187363147
-0.8922159991041954
-0.9001235284443633
-0.8932396289133888
-0.900943825801613
-0.9048761176691206
-0.9102317191676266
-0.9051120846527112
-0.8973459156361767
-0.9081001719160483
-0.9067467115324541
-0.8980846056986665
-0.8823584548051394
-0.8934024450664004
-0.9019246828532942
-0.8994246238029372
-0.9034107759855036
-0.9135905296038755
-0.912743201482816
-0.9050391720319898
-0.8990070972552903
-0.9066073815306819
-0.8972900492286403
-0.9030076884357452
-0.8927590391359619
-0.8872476524224182
-0.8883993242389967
-0.874728643078062
-0.8712938943236741
-0.8782842136404658
-0.8782592509989908
-0.8778626168593938
-0.8787403548840982
-0.8730321040103278
-0.8607235795787237
-0.8637198266649978
-0.8646790460787518
-0.8688618613217365
-0.8681572635603916
-0.866200973839738
-0.8749256843035095
-0.8810030421952331
-0.883500125481093
-0.8717838955255128
-0.8741084458076567
-0.8781220984479536
-0.8853270804728675
-0.8851407663833878
-0.8849128263262678
-0.8914750916055109
-0.8900047808949122
-0.9013091085398438
-0.8995591953814257
-0.8901858214729039
-0.884968366740458
-0.8777335184351573
-0.8684369956615793
-0.8677784486110558
-0.8611665588348184
-0.8588114739894593
-0.8531162778114193
-0.8514851331182748
-0.8514908913421758
-0.8593714356580231
-0.8590148513882433
-0.866322071399378
-0.866873044777603
-0.8704219455258634
-0.8763644704052655
-0.8661382050974407
-0.8610640210833439
-0.8684020274260947
-0.8665739052161011
-0.8642166678163592
-0.870446913469397
-0.8678023157255982
-0.8596216719300128
-0.8550167697869606
-0.85529141378074
-0.8559565039006787
-0.8513918767634449
-0.8539749663150182
-0.8526032819649185
-0.852270958742446
-0.8518370021155472
-0.8561408538979706
-0.8568525831515409
-0.8587271343698187
-0.8683806055904856
-0.8580594009848411
-0.8555446324725551
-0.8478328222624577
-0.8401919392672306
-0.8314581171380063
-0.8370459259526827
-0.8369804935950158
-0.8342249038389707
-0.8306060950246136
-0.8342556365365648
-0.8289092947865118
-0.8294319567904653
-0.8275744254240864
-0.8270911691801129
-0.8286706923933328
-0.8300235675976343
-0.8224409365092568
-0.8249147684833075
-0.8225944164208416
-0.8248758052130305
-0.8248959547670645
-0.8201927823283994
-0.8220934799778155
-0.822815612036745
-0.823464500968439
-0.819954555744945
-0.8256593451225503
-0.8219207501473748
-0.8240710605701388
-0.8220661009716733
-0.8240028421671304
-0.8214175286635694
-0.8231026507201779
-0.8210100931684348
-0.8187762779204633
-0.8174197857508166
-0.8155001647908271
-0.814401026428017
-0.8109099141839281
-0.8097780942299195
-0.8106734235029335
-0.8065156055673809
-0.8064818974636426
-0.8069791337192035
-0.8048774893116358
-0.8048917043463301
-0.8073314167902186
-0.8084342742805583
-0.808803017165246
-0.8099922252576566
-0.8092698092063149
-0.8073926731086002
-0.8074738528111802
-0.8099847557886772
-0.8084652057578784
-0.8066756788286815
-0.8053017016896409
-0.8058646767150733
-0.8067557241017711
-0.8065047653255114
-0.8060765161188913
-0.8074093421338727
-0.8071061334193141
-0.8061926731889735
-0.8071124083140739
-0.8069692917583147
-0.8081696486884352
-0.8056144892172098
-0.8067696054362167
-0.8078608811036199
-0.8095466594492536
-0.8077482608914908
-0.8084784325680007
-0.8121302675675801
-0.8100096858523224
-0.8090845716251408
-0.8101060689557483
-0.8088564861228242
-0.8076805915793529
-0.8063810465249199
-0.8023711440408527
-0.8052621935278419
-0.8073468535731393
-0.8100748531484857
-0.808800413447359
-0.8127083718496356
-0.8081824336039715
-0.8060835309795927
-0.8094247645039541
-0.8120220015010562
-0.8082993628986492
-0.8060592228892385
-0.8113710185591962
-0.8053694551254593
-0.809832898313265
-0.806576256653311
-0.8127620327774155
-0.8185314078242462
-0.8177644144938024
-0.8178832631808519
-0.8114996743821005
-0.8085988901597513
-0.806778640637092
-0.8110738288742341
-0.8171834238816844
-0.8121088924309734
-0.8151251748501879
-0.8119593941066859
-0.8095886802578126
-0.817845379232631
-0.8163838372365794
-0.8152779169544241
-0.816747220941231
-0.8098910679763547
-0.804764979225561
-0.8046836898997358
-0.8135965372480327
-0.8168203317087153
-0.8080768379774582
-0.8154345033487895
-0.812914626859394
-0.8099590534309019
-0.8096016420957508
-0.8018491480936011
-0.8029692716900185
-0.7925807740202112
-0.7878083406590682
-0.7981126531361151
-0.7842886825543199
-0.769593337512261
-0.7813511056514234
-0.7861054414711277
-0.7716003259989697
-0.7725627054369232
-0.7680679640340922
-0.7643707077648882
-0.758451064694992
-0.7531770685257345
-0.7588281201214542
-0.7471793390869087
-0.7368946284292323
-0.735985550214489
-0.7396996389457602
-0.7513399915233663
-0.7555282831957781
-0.7453669097201202
-0.742202410109827
-0.7461512871557949
-0.7555357922426854
-0.7568757004126959
-0.7474757206060771
-0.7383781326755803
-0.7269489557047585
-0.7256990876879971
-0.7299692738502199
-0.7210272536128711
-0.7286672656500363
-0.7195984497484195
-0.7072920477161206
-0.6944874066627967
-0.7078477504705418
-0.7161916098774428
-0.7264237131563246
-0.7202444798344759
-0.7181482128836671
-0.7164260886351623
-0.7138281536107831
-0.7167252956678657
-0.7153509670942123
-0.7254970963566759
-0.730464730570768
-0.7332922777711702
-0.7421695090350829
-0.7453744834291157
-0.7516161503360915
-0.7514009423535621
-0.7571465594436655
-0.7625531670706709
-0.7622726213988233
-0.7615774026898757
-0.7579610474109512
-0.7532471985319876
-0.7534475252631487
-0.7534935200643795
-0.7486265314679182
-0.7441779880746273
-0.7499537542946951
-0.7540576954137659
-0.7552205799482558
-0.7577805660713754
-0.7521871599840452
-0.7503055341182022
-0.7488286735085083
-0.7491751551868553
-0.7447357658944432
-0.7376344121343721
-0.7334489113484965
-0.7345366461826027
-0.7352726963442318
-0.7378801238475655
-0.7361005318083474
-0.7392730906425328
-0.7360104781009061
-0.7355160100074403
-0.7324214452759118
-0.7308793048065535
-0.7311590724979615
-0.7333568763766218
-0.7290261302903835
-0.7261915328751081
-0.7306338006425022
-0.726934599469533
-0.7261804596441577
-0.7207161813539981
-0.7167151898976986
-0.7139345434219503
-0.714535055516909
-0.7160519272032221
-0.7175561891030902
-0.7196072511720435
-0.7223467642022999
-0.7221435389252914
-0.7215684284016499
-0.7195117461427698
-0.7157737615920047
-0.7130005633377993
-0.7124787758450575
-0.7120950843576017
-0.7123480011927925
-0.7114067260157274
-0.7096423488384191
-0.7117036199790594
-0.7090357587596081
-0.7103392980991614
-0.7098605252708977
-0.7100673314724841
-0.7087146694589506
-0.7070147704417143
-0.7074228781668904
-0.7094775952522071
-0.709678015062189
-0.7090405712449399
-0.709176686805015
-0.7087701849140668
-0.7098907510844861
-0.7115934581103945
-0.714235826329288
-0.7140226813866558
-0.7158942133506394
-0.7134633061652685
-0.7139538641300691
-0.7148014328785405
-0.7128667302989636
-0.7122730428607277
-0.7085182332887093
-0.7073133863377576
-0.7049129393436079
-0.7071999447943109
-0.7074872747054263
-0.7092686090074422
-0.7085395404376889
-0.7111758173711474
-0.7135565310953637
-0.7150133193201186
-0.7130885665111856
-0.7141419821347994
-0.7152207686403618
-0.7168527217335101
-0.7157583476550403
-0.7156853447279685
-0.714543448431227
-0.7155921995261941
-0.7177469708529478
-0.7184521600568692
-0.7171305592249991
-0.7160738315836097
-0.7161676716572412
-0.7187358210468384
-0.7190050824271706
-0.7164831016441533
-0.7196336190985871
-0.72045069630176
-0.7168067498533257
-0.7156428539841404
-0.713985919720128
-0.7117279796894644
-0.7090165491722564
-0.7088000793440736
-0.7120737483598635
-0.7105694249612555
-0.7106318574373763
-0.7098692658688845
-0.7073636653883333
-0.7028973803730217
-0.7005889117356339
-0.702230865996454
-0.7052227817639449
-0.705256230147167
-0.7043883567576489
-0.7045346748943402
-0.7026163508202423
-0.7028273878711989
-0.7016346328708629
-0.7030059775940389
-0.7020800501208567
-0.7010522340118067
-0.7017382397356146
-0.7023047868130268
-0.7031314473773626
-0.7039854686164821
-0.7035390535660875
-0.7028407417229021
-0.7022656205986244
-0.7015619589618142
-0.6990274774324822
-0.6996076734012506
-0.6977759300689157
-0.6981919122731595
-0.6989719756435734
-0.699072391288873
-0.6997757361002902
-0.6991493673733324
-0.7001896836365393
-0.699219099196849
-0.6975244517769806
-0.6969794633732956
-0.6967212413244942
-0.6959124987212669
-0.6963612233527992
-0.6954851746776038
-0.6954215858696497
-0.6953522363268037
-0.6964573133943024
-0.6972622798203328
-0.6968612576686921
-0.6980742848548537
-0.6978599513341294
-0.6982409518423937
-0.6969883514136099
-0.6965288869466983
-0.6968594378656903
-0.6967388513698562
-0.6975609919392505
-0.6983159459901681
-0.6973159392110009
-0.6975820675726839
-0.6981101792492517
-0.6976928219237692
-0.697339105354618
-0.6980234557715023
-0.6977980388268551
-0.6972613017498842
-0.6970567832904832
-0.6970955982251456
-0.697438521517529
-0.6976820111320191
-0.6974765266351147
-0.697493940862959
-0.6973418980165107
-0.6974822765137533
-0.6974636906565254
-0.697462597048758
-0.6975095949136303
-0.6974147099922164
-0.6976598346033005
-0.6978216846436708
-0.6980068813408008
-0.6982202396676673
-0.6982736910278937
-0.6977452976796753
-0.6980477125954604
-0.6978202030181322
-0.6977903129865023
-0.69754976813487
-0.6981743970014822
-0.6976642916257875
-0.6980323072021756
-0.6978650858330236
-0.6984463992215284
-0.6988272972543897
-0.6994636035454762
-0.6983449828888997
-0.6971375115251737
-0.6978215312104977
-0.6979231233374535
-0.6985618239059151
-0.6968714899619532
-0.6966485070660277
-0.6980181863681111
-0.6974068098033096
-0.6974345943563951
-0.6973188632262897
-0.6972048423152751
-0.6984280837295603
-0.6986978559241169
-0.6982620760620478
-0.6987380452522154
-0.6973764787407271
-0.6977987264253385
-0.6962434050254283
-0.696274127637101
-0.6995544766709783
-0.6977774302878803
-0.700877842822432
-0.7029502272623572
-0.7034187795226957
-0.7026741841861449
-0.7060034527287137
-0.7052983855669962
-0.7061116081235447
-0.7094382232656317
-0.7079190085259303
-0.7080991138285322
-0.7093865750241176
-0.7121795831426742
-0.71264735070837
-0.7131148873005515
-0.7140097243312049
-0.7119556882458313
-0.7110447545088963
-0.7076678028414687
-0.7056830905154005
-0.7059134651751409
-0.7069794438703408
-0.7037380074304036
-0.7025698792487384
-0.7039167046921764
-0.703834277148113
-0.7047894072766742
-0.7054184500561704
-0.7072624661588172
-0.706570708208442
-0.7047778881932878
-0.7054178455250794
-0.7070436624223732
-0.7088316506502182
-0.7074675072535632
-0.7083040522529321
-0.705163755878206
-0.7051303663293609
-0.7063131195399802
-0.7051774266091162
-0.701650744460592
-0.7018192041497082
-0.7027254397750347
-0.704054047187875
-0.7028433755567689
-0.7011677848263657
-0.6993064713708195
-0.6975324640283872
-0.6965555986930951
-0.6935065681700754
-0.6953157758476034
-0.6968610955766158
-0.6991352913540725
-0.7018400997097005
-0.7026918646825663
-0.7017038380166339
-0.7031830118705654
-0.7057329575579954
-0.70600155516226
-0.708295026359462
-0.7087137966651416
-0.7074431691858338
-0.7083351524143013
-0.7075046206764238
-0.7058394536461983
-0.7038060964695086
-0.7017351283832446
-0.7023209930628679
-0.7004756533887708
-0.7004879672111611
-0.7014037326220194
-0.7004012869317777
-0.7005828031498609
-0.6997550086231927
-0.7018133471672184
-0.7041149902392109
-0.7012244010822573
-0.7035388097477391
-0.7014473812722158
-0.702449395344616
-0.7022499131260169
-0.7043584429132638
-0.704730536120977
-0.7050336964662026
-0.7076632715248159
-0.7048037592061009
-0.7015936852569542
-0.701905590157826
-0.7022902973194939
-0.7014763780200834
-0.7013786075647734
-0.7053599782200914
-0.7024974040848097
-0.699828907129235
-0.6955966045369305
-0.6956630476067889
-0.6984385765879793
-0.6945753758288492
-0.6916475391889695
-0.6905957964626342
-0.6919005902312962
-0.6919589999551836
-0.6910947301408468
-0.692899747485956
-0.6924309874572655
-0.6888070140107063
-0.6882677842233214
-0.6876187811425949
-0.688707362299304
-0.6909125012278438
-0.6876687446962075
-0.6850603567912646
-0.6865207631338524
-0.6884125183743862
-0.6866472485435938
-0.6874973721720893
-0.6884631601156782
-0.6864839673734694
-0.6874112211555063
-0.6827778132015668
-0.6837683432063101
-0.6838544659144756
-0.6826134594140595
-0.6795910411277853
-0.678650224784367
-0.6823049720232862
-0.6815984974830864
-0.6807910310353227
-0.6830619042412104
-0.6814145050574568
-0.6816836774412739
-0.6789760665851313
-0.6826872858127194
-0.6800094312190096
-0.6823003412135925
-0.6809564537583893
-0.6828190065527632
-0.6844167719341694
-0.6825183518735284
-0.680935927360197
-0.6812583593038709
-0.6807640214443011
-0.6808509832202122
-0.6809378797261569
-0.678004825588543
-0.6811380464339599
-0.6821652111079074
-0.6843313473791586
-0.68566504572618
-0.6850136491844001
-0.6849771462491127
-0.682251430990293
-0.6836809865019355
-0.6825217892341152
-0.6856025155691575
-0.6834550513737425
-0.6870711386362098
-0.6858246979189171
-0.68853643549989
-0.6896613723255505
-0.6921169753429282
-0.6931208124991246
-0.6939542509073363
-0.6925699198719686
-0.691030698216045
-0.6897715443763642
-0.6903364420717548
-0.6898681988504426
-0.6911649347174638
-0.6915132035292798
-0.6891464441516107
-0.6905312242611191
-0.6930367346294277
-0.6942393397180302
-0.6938783151037409
-0.6971351804917002
-0.6933082213606471
-0.6949576989374608
-0.6937237152300881
-0.692672069935166
-0.6921136077401443
-0.6911384376575562
-0.6890732098886075
-0.686520650549557
-0.6886336209424896
-0.6912460748870234
-0.6882218736517363
-0.6866473788467954
-0.684504130539928
-0.6861342332849909
-0.6862623110803455
-0.6844315545787458
-0.6812125822645492
-0.6799390165185702
-0.6809523500191235
-0.6783429085379666
-0.6772801501827371
-0.6784143561973904
-0.6806499120138835
-0.6815791825553617
-0.6802990511360354
-0.6789281369778964
-0.6799069580281595
-0.6794922342766982
-0.679224444103565
-0.6793498265409653
-0.6795492659811241
-0.6815569303120652
-0.6806212686405864
-0.6822247663747729
-0.6812845533443109
-0.6828741563935793
-0.6841994270592708
-0.6861307750446093
-0.6851431758576334
-0.6835976550644968
-0.6831313028944364
-0.6822709316121589
-0.6828495645340562
-0.685152730754771
-0.6851669910798411
-0.6860027593944197
-0.6864466817059176
-0.6874641963586567
-0.6867610283169767
-0.6869075277344222
-0.6876154743063034
-0.6885173264446236
-0.6897573219618376
-0.6891274227028691
-0.6882069671784055
-0.6888216041941688
-0.6886067034918215
-0.687353891668111
-0.6875259408855683
-0.6872234295643523
-0.6879054604106091
-0.6889651935310446
-0.687620056621624
-0.6868579686438677
-0.686860478342307
-0.6864997037858555
-0.6880434557634467
-0.6879634592782143
-0.6886860149611777
-0.6887313676276053
-0.6885790565250475
-0.6887822311863396
-0.688732195328096
-0.6884300676058062
-0.6875590239725624
-0.6871270853016128
-0.6869502910154215
-0.6867294853946161
-0.6868793841409867
-0.687720351241332
-0.688313887889234
-0.6877059110439291
-0.6869366481316802
-0.6870706946185781
-0.6872251997392111
-0.6868294865746045
-0.6869291553017841
-0.6868908094097135
-0.6867610281074308
-0.6869645481978922
-0.6870330423614732
-0.6869157213862729
-0.6867421339626296
-0.6865557416183523
-0.6866232699987574
-0.6866730044827419
-0.6866941743628517
-0.6866937647664741
-0.6864572044991143
-0.68664028100993
-0.6865981254376567
-0.6868934631714251
-0.6872432339050265
-0.6868703633942446
-0.6867569892395011
-0.6862324935888489
-0.6861618034679706
-0.6855383772278975
-0.6850760886177842
-0.6853804250374256
-0.6847119084977064
-0.6848856489621868
-0.6848081216654784
-0.6845825611943995
-0.6839787787724944
-0.6838258089179305
-0.6838495695251857
-0.6839637179092196
-0.685101162504029
-0.6853941074616965
-0.6844277171921579
-0.6851826872900608
-0.6863824720179174
-0.685724475660958
-0.6866009133414395
-0.6854763325220227
-0.6843605334073246
-0.6847854411074649
-0.6838369987097793
-0.6839775501393953
-0.6849152785120592
-0.6834892466419836
-0.6839071299226077
-0.6853514209649678
-0.6867345277227647
-0.6883752475512339
-0.6898461975045395
-0.6899877111705182
-0.6882974582909
-0.6887229869140105
-0.6888691243159064
-0.6892847125512671
-0.6897122154988403
-0.6896217558256946
-0.689677538823901
-0.6909818123712482
-0.6890200350847034
-0.6870757691772823
-0.6876372402777196
-0.68555417098362
-0.6865578000866329
-0.6856995529253622
-0.6851514354487764
-0.6841299682089238
-0.6831243014708034
-0.6842949632015597
-0.6830945555144904
-0.6848474851949407
-0.6863162603919611
-0.6854155342701888
-0.6875174405846356
-0.6864808322119176
-0.6842934757612703
-0.6857520202605257
-0.6857192574463311
-0.6877785631524377
-0.6875934644782957
-0.6883944994326427
-0.6878250940505212
-0.6890930421072142
-0.6869004175629517
-0.6882212893986098
-0.6852424658017835
-0.6861405346240962
-0.6866741020894099
-0.6844555899712403
-0.6847585045993951
-0.6834433122372303
-0.6808963592750368
-0.6832348522675656
-0.6845726849931947
-0.6866096664091724
-0.6872969836687948
-0.6885466123084275
-0.6893170842980896
-0.6893884278354234
-0.6881190586668113
-0.6857320292195324
-0.6834963388073204
-0.6851986101691844
-0.6862112120075858
-0.6837343044426987
-0.6836427018149125
-0.684802429467712
-0.6845998097985738
-0.682825224077423
-0.6837461511774883
-0.68466622421454
-0.6823361851832898
-0.6802109057252109
-0.6819472916368664
-0.6806014951676332
-0.6824715072267078
-0.6793160856694924
-0.6798111980666148
-0.6794676826950643
-0.6768651378642019
-0.6775615853420462
-0.6797463486293066
-0.680375958442767
-0.6787383788981528
-0.6776873604064536
-0.6761723961924778
-0.674769501936567
-0.6765873861202043
-0.6750016461119516
-0.6730702717370156
-0.6705254000130068
-0.6721451083582812
-0.6707476318891706
-0.673439155448498
-0.6733973010925832
-0.6757711248551
-0.6771528130595206
-0.6772994280544846
-0.6784760085794702
-0.6787819412670848
-0.6780231915173742
-0.67753146601755
-0.6779178615752798
-0.6765319835765282
-0.6756816276842693
-0.6771152426344095
-0.6778918401688494
-0.6779867708098233
-0.6775613417928408
-0.6770444163149761
-0.6752307881641918
-0.6761719719426944
-0.6769085151168184
-0.677033292743008
-0.6770966153892101
-0.6774553356953484
-0.6776072495165084
-0.6764957507186603
-0.6776398685928136
-0.6771347160998153
-0.6764855052848067
-0.6772796384637234
-0.6778813367038571
-0.6768451033989525
-0.6780041839790973
-0.6787821976695457
-0.6790134701698298
-0.6784283847379005
-0.6765271903528828
-0.6760779354585867
-0.676129519181715
-0.6761011258546877
-0.6761675632730808
-0.6758709000492805
-0.6773385164959098
-0.6769916597390696
-0.6759202946859443
-0.674779141159033
-0.6752959879778212
-0.6757441142715914
-0.6753080208665166
-0.6761812537901982
-0.6767017655320262
-0.6781317428102824
-0.6773188561581567
-0.6770498111338343
-0.6768565522585464
-0.6771829853318067
-0.6781152977155113
-0.6787282352218706
-0.6785518248650534
-0.6787248908036857
-0.678506316476314
-0.677777177855892
-0.6788545523556117
-0.6798259983574308
-0.678947695821107
-0.6787723041054742
-0.6777013839255107
-0.678088595746323
-0.6785723418708934
-0.6774614154706455
-0.6771737120965339
-0.677363271188867
-0.6783719123927564
-0.6787631471966126
-0.679427384182461
-0.6785942464586916
-0.6781349225864358
-0.6781012469216424
-0.6787099240061241
-0.6778851363232352
-0.6778052240469888
-0.6777245435997921
-0.677725834473646
-0.6773218841044297
-0.6770459767963571
-0.6778314837597907
-0.6780047324306202
-0.6772688199901009
-0.6780261063646736
-0.6784004638850071
-0.6786845227122735
-0.6778996633275434
-0.6772007471321352
-0.6765453252239281
-0.6760794803293838
-0.676391048830113
-0.6763268236584072
-0.6769353580713708
-0.6771037560115671
-0.676479559491757
-0.6757759879023615
-0.6752443441711781
-0.6748567341181966
-0.674970210994523
-0.6754882143459023
-0.6761693625080993
-0.6765222009804118
-0.6763362822558106
-0.6757521977335584
-0.6755713482618405
-0.675282362944134
-0.6754995717320558
-0.6757526734118006
-0.6760443670935604
-0.6758889216298671
-0.6756789232523018
-0.6758458509789291
-0.6755972928783279
-0.6751243609008027
-0.6749400189822793
-0.6753074297483606
-0.674843176930843
-0.6750930504133413
-0.6748593905669026
-0.6752496657806096
-0.6756502094945575
-0.675134594822725
-0.6752348460443955
-0.6757752133202318
-0.6758340379010596
-0.6755071917030148
-0.675868525082651
-0.6757674492422912
-0.6764517429003918
-0.6767980806734797
-0.6765984146138388
-0.676250240555676
-0.6765135410957946
-0.676994913224384
-0.6774785999919735
-0.6773314525217691
-0.6772418395367557
-0.6769656892835825
-0.676839613735953
-0.6769662328046457
-0.6766736088320889
-0.6765908480883016
-0.6765642943353919
-0.6762064844077219
-0.6756756072358365
-0.6758285273427942
-0.6754336496383975
-0.6750223329305041
-0.6750543875844586
-0.6748587488224949
-0.6750067953092109
-0.6755643693624409
-0.6751174754853018
-0.6753580376394992
-0.6754672932210486
-0.6752102933905407
-0.6751516825991659
-0.6752309056176161
-0.6752572700631562
-0.6755472895217083
-0.6756987630211939
-0.6757910821386326
-0.6756517835874991
-0.6758748111783778
-0.6762153089769554
-0.6759657195118859
-0.6762353472804334
-0.6761154497977521
-0.6763308124640884
-0.6764141856770608
-0.6760298129837061
-0.6760881737567852
-0.6758072644300092
-0.675763805020873
-0.6757658577051276
-0.6760560647424722
-0.6763008129673079
-0.6764725219280454
-0.6765786251859094
-0.6765316239999697
-0.6763714885271165
-0.6764711210569414
-0.6764428160089497
-0.6766586683865303
-0.6765814876820877
-0.6765918426827995
-0.6767328730689508
-0.6768072942513553
-0.67691998096469
-0.6768827618616416
-0.6769828106637565
-0.6769071149875082
-0.6769226973158047
-0.676874521547109
-0.6767866218587694
-0.6768160999927522
-0.6768106369886828
-0.6768989097199904
-0.6769258079171113
-0.6769271668642769
-0.6769521735311362
-0.6769556041719421
-0.6769664489763549
-0.6769671304940652
-0.6769662308303876
-0.6769662733505577
-0.6769884289685055
-0.6769704303791144
-0.6770170723007595
-0.6769721153965023
-0.6769652059641073
-0.676947634885461
-0.6769807405150818
-0.6770612939985369
-0.6770144833710088
-0.6770933406466033
-0.6771188164730844
-0.6772149562427577
-0.6772026976170439
-0.6773469256955473
-0.6773555929896978
-0.6772259188798564
-0.6770838275982201
-0.6771422621232941
-0.6771657219203205
-0.6773241451675386
-0.6771486764008728
-0.6772940507767845
-0.6772937945018994
-0.6772712739543509
-0.677349022615374
-0.6775132515870889
-0.6773646949309392
-0.677330306300093
-0.6773150991439768
-0.6773552066479599
-0.6776903776212142
-0.6779774984940181
-0.6778104432907585
-0.6779365551410931
-0.6779911056387423
-0.677798258767988
-0.6781341450571912
-0.6778078851589262
-0.6781540813926416
-0.6781196240089261
-0.6783005170210906
-0.6784803603114674
-0.6785816538683224
-0.6783361586517758
-0.6784792257513161
-0.6781132416786497
-0.6781549174551453
-0.6775650577012117
-0.6778430434363202
-0.6774336562350828
-0.6776505385489183
-0.6776723353299144
-0.677441436536903
-0.677853367419133
-0.6773359863383346
-0.6778936604083269
-0.6783217002627762
-0.6777959221268384
-0.6776770346641899
-0.6775559732710573
-0.6775571655416197
-0.6774680325291388
-0.6771396766942472
-0.6766361008309267
-0.6767555020870716
-0.6765228120344137
-0.6765700326203028
-0.6762507237913338
-0.6763030653932267
-0.676410803967602
-0.6766680231836497
-0.677116646976148
-0.6773289678804952
-0.6769023162711311
-0.6766875347608482
-0.6770406523550462
-0.6776151461147163
-0.6777414278609815
-0.677024994815751
-0.6764685952681296
-0.6762144807717649
-0.6766230182448901
-0.6763287610224221
-0.6758136364301804
-0.676269349243233
-0.676290851118282
-0.6761030289851476
-0.676282737331542
-0.6764483413972483
-0.6768170464808335
-0.6769723251056993
-0.6761989135804658
-0.675586252407486
-0.6761003118349074
-0.6756411255873409
-0.6755138542190714
-0.6760179899357984
-0.6761790884381593
-0.6767003530464475
-0.6769017227290833
-0.6766895346869645
-0.676495628204173
-0.6761065355311753
-0.676160186568933
-0.6766506107793141
-0.6760919303786879
-0.6756867250614368
-0.6748398192060894
-0.6753942998777083
-0.6746942989486602
-0.6745617452549907
-0.6742606617952086
-0.6739023761706537
-0.6739078947535438
-0.6741957512853249
-0.674565996466696
-0.6741442444666108
-0.6740786852917042
-0.674103723136354
-0.6737005110323248
-0.6736827285261345
-0.6733847743086823
-0.6733268287991506
-0.6731220076755209
-0.6728924341900654
-0.6730517789853759
-0.6725772940884864
-0.6725805744350195
-0.6731506106411375
-0.6728479233002499
-0.6730526161686843
-0.6728544342414072
-0.673071887533024
-0.6725009441661496
-0.6718971600261324
-0.6723082001301903
-0.6728901508179556
-0.6724190223187964
-0.6729762355587795
-0.6725483731318249
-0.6734132065235894
-0.6734092116223849
-0.6734704153194523
-0.6731104265668783
-0.673225233264031
-0.6726815740218924
-0.6717371833279226
-0.6713809387421346
-0.670584936810165
-0.6701182276006725
-0.6702735317573522
-0.6698736337045691
-0.6696156238797517
-0.6697119700418508
-0.6700532959972386
-0.6693413339140073
-0.6693334663652438
-0.668866507792618
-0.668918473295108
-0.6683413858360975
-0.6680225208246683
-0.6684824473870035
