-0.059318,0.0084711,0.0030397,149.14,-0.0008854,0.14597,1.1186
-0.05931,0.0026526,0.0077367,149.74,-0.00092482,0.14106,1.1325
-0.059302,0.0084594,0.0033234,151.25,-0.00096513,0.13609,1.1462
-0.059294,0.0019271,-0.005645,148.44,-0.0010063,0.13106,1.1597
-0.059286,-0.00594,0.0048366,148.37,-0.0010484,0.12597,1.1729
-0.059278,0.0019739,-0.0026721,150.72,-0.0010912,0.12082,1.1859
-0.05927,0.00094345,-0.0048431,150.38,-0.0011349,0.1156,1.1986
-0.059261,0.012867,-0.0043649,149.09,-0.0011795,0.11033,1.2111
-0.059253,0.0073471,0.00034668,151.5,-0.0012247,0.105,1.2234
-0.059244,0.0075646,-0.0025753,149.24,-0.0012708,0.099614,1.2354
-0.059236,-0.0039774,0.0070708,151.64,-0.0013175,0.09417,1.2471
-0.059227,0.0046333,-0.0018982,148.15,-0.001365,0.088671,1.2586
-0.059219,-0.005292,-0.0054391,149.88,-0.0014131,0.083118,1.2699
-0.05921,-0.0057044,-0.0054744,149.41,-0.0014618,0.077511,1.2809
-0.059201,0.014451,0.0070031,148.24,-0.0015111,0.071852,1.2916
-0.059192,0.015957,0.0068073,148.94,-0.001561,0.066142,1.302
-0.059183,0.010748,-0.00014831,151.67,-0.0016115,0.06038,1.3122
-0.059175,0.0083147,-0.0014147,149.74,-0.0016624,0.05457,1.3221
-0.059166,0.011008,-0.005293,150.56,-0.0017137,0.048711,1.3318
-0.059156,-0.0074023,0.0026399,151.51,-0.0017655,0.042804,1.3411
-0.059147,0.0081272,-0.00088058,150.57,-0.0018177,0.036851,1.3502
-0.059138,-0.011444,-0.0052679,149.38,-0.0018702,0.030852,1.359
-0.059129,0.010525,-0.0030722,149.54,-0.0019231,0.024809,1.3675
-0.05912,0.0091094,0.0013416,151.56,-0.0019762,0.018722,1.3757
-0.05911,-0.012653,-0.0024734,150.22,-0.0020295,0.012593,1.3837
-0.059101,-0.0044138,-0.0031617,149.54,-0.0020831,0.0064232,1.3913
-0.059092,-0.0036353,0.0043309,151.1,-0.0021368,0.00021266,1.3987
-0.059082,0.0033891,0.0076793,151.16,-0.0021907,-0.006037,1.4057
-0.059073,0.011012,-0.001149,149.7,-0.0022447,-0.012325,1.4125
-0.059063,-0.0062345,-0.00078201,151.83,-0.0022988,-0.01865,1.4189
-0.059054,0.0027438,0.0019436,149.26,-0.0023531,-0.02501,1.4251
-0.059044,-0.0066802,0.0050109,149.67,-0.0024074,-0.031406,1.4309
-0.059034,0.0055428,0.0039701,149.85,-0.0024618,-0.037835,1.4365
-0.059025,-0.0081617,-0.0036696,151.19,-0.0025163,-0.044297,1.4417
-0.059015,-0.0058105,-0.0035376,151.79,-0.0025709,-0.05079,1.4466
-0.059006,-0.0079946,0.0058808,150.4,-0.0026256,-0.057313,1.4512
-0.058996,-0.012218,-0.0041961,151.75,-0.0026805,-0.063866,1.4555
-0.058986,0.0063503,-0.0051682,150.86,-0.0027356,-0.070447,1.4595
-0.058976,-0.0064046,0.001599,151.52,-0.0027908,-0.077054,1.4631
-0.058967,0.015492,-0.0033836,150.49,-0.0028464,-0.083687,1.4665
-0.058957,0.014323,0.0076126,149.68,-0.0029024,-0.090345,1.4695
-0.058947,-0.011994,0.0026886,150.24,-0.002958,-0.097027,1.4722
-0.058937,-0.010233,0.0044119,151.42,-0.0030126,-0.10373,1.4745
-0.058928,0.015798,-0.0042534,148.17,-0.0030662,-0.11045,1.4765
-0.058918,-0.013061,-0.0043729,151.53,-0.0031189,-0.1172,1.4782
-0.058908,-0.012801,0.0022224,151.35,-0.0031707,-0.12396,1.4796
-0.058898,-0.0026114,-0.0022076,151.26,-0.0032217,-0.13074,1.4807
-0.058888,-0.012924,-0.00030582,150.41,-0.0032718,-0.13754,1.4814
-0.058879,0.0066512,0.0031041,149.33,-0.0033211,-0.14435,1.4817
-0.058869,-0.0030895,-0.0042555,149.96,-0.0033696,-0.15118,1.4818
-0.058859,0.014089,-0.00062419,150.23,-0.0034172,-0.15802,1.4815
-0.058849,-0.0010399,0.0022373,150.38,-0.0034639,-0.16487,1.4808
-0.05884,0.0091294,-0.0031179,150.7,-0.0035098,-0.17172,1.4798
-0.05883,0.0069048,-0.0029812,149.21,-0.0035548,-0.17859,1.4785
-0.05882,0.0066579,0.0025888,151.33,-0.0035988,-0.18547,1.4768
-0.05881,-0.0020312,0.0039383,150.88,-0.0036419,-0.19235,1.4748
-0.058801,0.013194,0.002785,148.66,-0.0036839,-0.19924,1.4725
-0.058791,0.010314,-0.0043423,148.78,-0.003725,-0.20614,1.4698
-0.058781,0.015922,0.0021428,151.2,-0.0037649,-0.21303,1.4667
-0.058772,-0.0027093,-0.0014045,148.62,-0.0038036,-0.21993,1.4633
-0.058762,-0.0024492,-0.0050413,151.21,-0.0038412,-0.22682,1.4596
-0.058753,0.014056,-0.0038905,148.93,-0.0038775,-0.23372,1.4555
-0.058743,0.017421,-0.004582,149.26,-0.0039126,-0.24062,1.4511
-0.058734,-0.0014337,-0.0011313,149.73,-0.0039463,-0.24751,1.4463
-0.058724,-0.0020224,0.0051472,148.16,-0.0039786,-0.25439,1.4412
-0.058715,0.01797,-0.0054664,150.5,-0.0040095,-0.26127,1.4357
-0.058705,-0.0086996,0.0063166,148.98,-0.0040389,-0.26815,1.4299
-0.058696,-0.001659,-0.0003886,151.75,-0.0040667,-0.27501,1.4237
-0.058687,0.0027292,0.0014582,149.3,-0.0040929,-0.28186,1.4172
-0.058677,0.011349,0.0024089,150.8,-0.0041175,-0.28871,1.4103
-0.058668,0.010325,0.0019902,150.32,-0.0041404,-0.29554,1.403
-0.058659,-0.008325,0.00031416,151.26,-0.0041616,-0.30236,1.3955
-0.05865,-0.0030996,-0.0011135,148.39,-0.004181,-0.30916,1.3875
-0.058641,-0.00444,-0.0023605,148.16,-0.0041985,-0.31595,1.3792
-0.058632,0.0094927,0.005723,150.14,-0.0042142,-0.32272,1.3706
-0.058623,-0.0080619,0.0033789,149.67,-0.0042279,-0.32947,1.3616
-0.058614,0.018213,-0.0013858,149.62,-0.0042398,-0.3362,1.3523
-0.058605,-0.011319,0.0054153,151.13,-0.0042496,-0.34291,1.3426
-0.058596,-0.002808,-0.00094023,148.17,-0.0042574,-0.3496,1.3325
-0.058587,0.0037527,0.0023047,150.29,-0.0042632,-0.35627,1.3222
-0.058579,0.0070057,-0.00362,151.01,-0.0042668,-0.36291,1.3114
-0.05857,-0.0045106,-0.0031326,148.11,-0.0042684,-0.36952,1.3003
-0.058561,0.011024,0.0017677,150.17,-0.0042678,-0.37611,1.2889
-0.058553,-0.0050823,0.0031161,148.21,-0.004265,-0.38266,1.2771
-0.058545,-0.0059559,0.0020916,150.6,-0.00426,-0.38919,1.265
-0.058536,0.0027754,-0.0058288,150.93,-0.0042529,-0.39569,1.2525
-0.058528,0.014976,0.0058265,150.98,-0.0042434,-0.40215,1.2397
-0.05852,0.0076897,-0.0025808,148.51,-0.0042318,-0.40859,1.2266
-0.058512,0.015209,0.0069316,151.89,-0.0042178,-0.41498,1.213
-0.058504,-0.0031687,0.0035847,149.08,-0.0042015,-0.42134,1.1992
-0.058496,0.0099013,0.0015456,151.79,-0.004183,-0.42767,1.185
-0.058488,-0.0010608,-0.0057135,150.3,-0.0041621,-0.43395,1.1705
-0.05848,-0.011866,-0.0043628,149.4,-0.0041389,-0.4402,1.1556
-0.058472,0.015987,0.0028043,148.33,-0.0041133,-0.4464,1.1404
-0.058465,0.012972,0.0013828,149.85,-0.0040854,-0.45256,1.1249
-0.058457,0.0061792,0.0023124,149,-0.0040552,-0.45868,1.109
-0.05845,0.0068815,0.0068131,150.63,-0.0040225,-0.46475,1.0928
-0.058443,0.015717,-0.0032503,151.2,-0.0039875,-0.47078,1.0763
-0.058435,-0.0022465,0.0032428,149.31,-0.0039501,-0.47676,1.0594
-0.058428,0.0058817,0.0030628,149.12,-0.0039103,-0.48269,1.0422
-0.058421,0.00041732,0.0024301,150.5,-0.0038682,-0.48858,1.0247
-0.058414,0.0080746,-0.0067687,150.25,-0.0038236,-0.49441,1.0068
-0.058408,-0.009464,0.0025867,150.04,-0.0037767,-0.50019,0.98866
-0.058401,0.0075811,-0.00098641,149.56,-0.0037274,-0.50592,0.97017
-0.058394,0.018157,-0.0058063,151.06,-0.0036756,-0.51159,0.95136
-0.058388,-0.006306,0.002493,150.43,-0.0036215,-0.51721,0.93223
-0.058382,0.015395,0.0013681,151.7,-0.003565,-0.52277,0.91279
-0.058375,-0.0031635,0.0056873,151.04,-0.0035061,-0.52828,0.89303
-0.058369,0.0032117,0.0010263,151.54,-0.0034449,-0.53372,0.87296
-0.058363,-0.0088606,0.0045357,148.83,-0.0033812,-0.53911,0.85259
-0.058357,0.0038193,0.0030323,148.93,-0.0033152,-0.54443,0.83191
-0.058352,0.012022,0.0049164,150.26,-0.0032469,-0.54969,0.81092
-0.058346,-0.0098967,-0.0060555,150.4,-0.0031761,-0.55489,0.78964
-0.058341,0.00061128,0.00056028,149.29,-0.0031031,-0.56003,0.76805
-0.058335,0.019347,-0.0068144,151.83,-0.0030277,-0.5651,0.74617
-0.05833,0.016571,-0.0039463,148.59,-0.0029499,-0.5701,0.72399
-0.058325,-0.010224,-0.0055774,150.49,-0.0028699,-0.57503,0.70153
-0.05832,-0.0072292,0.0044703,150.47,-0.0027876,-0.5799,0.67877
-0.058316,0.0078968,0.0034104,150.72,-0.002703,-0.58469,0.65573
-0.058311,-0.0054188,-0.0051462,149.54,-0.0026161,-0.58942,0.63241
-0.058306,-0.0041349,0.00055093,151.64,-0.002527,-0.59407,0.60881
-0.058302,0.0035034,-0.0045265,150.21,-0.0024358,-0.59865,0.58493
-0.058298,0.0064871,-0.00060058,148.72,-0.0023423,-0.60316,0.56078
-0.058294,0.0065867,0.0026489,149.15,-0.0022467,-0.60759,0.53636
-0.05829,-0.0061879,0.0016939,150.64,-0.002149,-0.61194,0.51167
-0.058286,0.019226,-0.0063715,151.04,-0.0020493,-0.61622,0.48672
-0.058283,0.0015217,0.0012411,151.56,-0.0019475,-0.62042,0.4615
-0.058279,0.0090333,0.0046419,148.38,-0.0018438,-0.62454,0.43603
-0.058276,0.018249,-0.0015772,151.8,-0.0017382,-0.62858,0.4103
-0.058273,0.0069125,-0.0068907,151.26,-0.0016308,-0.63254,0.38433
-0.05827,0.013964,-0.0032578,148.4,-0.0015215,-0.63642,0.3581
-0.058268,-0.00056868,-0.006273,148.27,-0.0014106,-0.64021,0.33164
-0.058265,-0.00072717,0.004359,151.47,-0.0012981,-0.64392,0.30493
-0.058263,-0.0041067,-0.0081494,148.68,-0.0011842,-0.64754,0.27798
-0.058261,-0.0045756,-0.0074407,148.41,-0.0010688,-0.65108,0.25081
-0.058258,0.0060525,-0.006096,151.09,-0.00095209,-0.65453,0.2234
-0.058257,0.004595,-0.000298,148.41,-0.00083427,-0.6579,0.19577
-0.058255,0.016712,-0.0066709,148.21,-0.00071542,-0.66117,0.16792
-0.058254,-0.0063939,-0.0055377,149.28,-0.00059572,-0.66436,0.13985
-0.058252,0.0097873,0.0050598,151.92,-0.00047531,-0.66746,0.11156
-0.058251,-0.0042444,0.002901,150.2,-0.00035438,-0.67046,0.08307
-0.05825,0.0010727,0.0041057,149.46,-0.00023252,-0.67337,0.054372
-0.05825,0.012312,-0.0037533,151.28,-0.00010929,-0.67619,0.025472
-0.058249,-0.0086209,0.00069445,150.92,1.5164e-05,-0.67892,-0.0036249
-0.058249,-0.0080122,0.0038231,150.16,0.00014071,-0.68155,-0.032915
-0.058249,0.0053908,-7.5864e-05,151.41,0.00026722,-0.68409,-0.062394
-0.058249,0.020022,-0.0081547,149.33,0.00039458,-0.68653,-0.092057
-0.058249,0.00034552,-0.00049014,150.42,0.00052266,-0.68887,-0.1219
-0.058249,0.0049195,-0.0066286,151.69,0.00065134,-0.69111,-0.15192
-0.05825,-0.0028239,-0.0036035,151.25,0.00078053,-0.69326,-0.18211
-0.058251,0.0099854,-0.0043736,151.21,0.00091011,-0.69531,-0.21247
-0.058252,-0.0020882,-0.0071701,149.25,0.00104,-0.69726,-0.24299
-0.058253,-0.00769,-0.0052391,150.32,0.00117,-0.6991,-0.27366
-0.058255,0.011567,0.00077296,151.09,0.0013002,-0.70085,-0.3045
-0.058257,-0.01137,-0.0019949,150.97,0.0014303,-0.70249,-0.33547
-0.058259,0.0055716,-0.0075708,150.11,0.0015603,-0.70404,-0.3666
-0.058261,0.0081032,0.0039091,148.19,0.0016902,-0.70547,-0.39786
-0.058263,0.0063306,-0.0086725,149.04,0.0018197,-0.70681,-0.42926
-0.058266,0.012075,-0.0090259,149.21,0.0019488,-0.70804,-0.46079
-0.058268,0.018595,-0.0067026,149.47,0.0020775,-0.70916,-0.49244
-0.058272,-0.0052169,0.0039422,148.42,0.0022056,-0.71018,-0.52421
-0.058275,0.019956,0.00096696,150.5,0.002333,-0.71109,-0.5561
-0.058278,0.016199,-0.0067942,151.4,0.0024597,-0.7119,-0.58809
-0.058282,0.007143,-0.0092954,148.58,0.0025855,-0.7126,-0.6202
-0.058286,0.0012777,0.0036194,149.09,0.0027104,-0.71319,-0.6524
-0.05829,0.0053471,-0.0016625,150.46,0.0028343,-0.71367,-0.6847
-0.058294,-0.0082138,-0.0015072,151.21,0.0029571,-0.71404,-0.71709
-0.058299,-8.3981e-05,0.0017648,149.42,0.0030786,-0.7143,-0.74956
-0.058304,-0.005735,-3.7706e-05,151.4,0.0031989,-0.71446,-0.78212
-0.058309,-0.0050034,0.003738,149,0.0033177,-0.7145,-0.81475
-0.058314,0.0016088,-0.0028338,151.22,0.0034351,-0.71443,-0.84745
-0.058319,-0.001031,-0.0076912,151.58,0.0035509,-0.71425,-0.88021
-0.058325,0.018933,-0.0050239,148.75,0.003665,-0.71396,-0.91304
-0.058331,0.013715,-0.0053358,149.82,0.0037773,-0.71355,-0.94591
-0.058337,-0.0029755,-0.0021376,151.8,0.0038878,-0.71304,-0.97884
-0.058344,0.0074124,-0.0078196,150.1,0.0039963,-0.71241,-1.0118
-0.05835,0.019465,0.0026472,151.63,0.0041028,-0.71166,-1.0448
-0.058357,-0.0051965,0.0018565,150.95,0.0042071,-0.7108,-1.0779
-0.058364,0.010281,-0.0086083,150.24,0.0043092,-0.70983,-1.1109
-0.058371,0.013148,-0.0085403,148.66,0.004409,-0.70875,-1.144
-0.058379,0.013369,-0.0095926,149.9,0.0045063,-0.70755,-1.1771
-0.058387,0.015182,0.0017074,151.79,0.004601,-0.70623,-1.2103
-0.058395,0.014918,-0.0056312,151.78,0.0046932,-0.7048,-1.2434
-0.058403,0.015679,-0.0031014,150.27,0.0047826,-0.70325,-1.2765
-0.058412,0.0036914,0.00080695,150.88,0.0048692,-0.70159,-1.3096
-0.05842,0.0084799,-0.0059774,150.31,0.0049529,-0.69981,-1.3428
-0.058429,0.014861,-0.003633,151.35,0.0050336,-0.69792,-1.3759
-0.058438,0.0061599,0.0018446,150.28,0.0051112,-0.69591,-1.4089
-0.058448,8.8273e-05,-0.0077458,150.87,0.0051856,-0.69378,-1.442
-0.058457,0.013192,-0.0095676,151.36,0.0052567,-0.69154,-1.475
-0.058467,-0.0024278,-9.5561e-05,149.93,0.0053244,-0.68917,-1.508
-0.058478,-0.0044474,4.36e-05,151.63,0.0053886,-0.6867,-1.5409
-0.058488,0.012374,-0.0059457,148.29,0.0054493,-0.6841,-1.5738
-0.058498,-0.0017363,6.1543e-05,148.75,0.0055064,-0.68139,-1.6067
-0.058509,0.010648,-0.0068114,148.44,0.0055597,-0.67856,-1.6394
-0.05852,0.012118,-0.0076847,148.42,0.0056092,-0.67561,-1.6722
-0.058532,0.018627,-0.00029334,148.63,0.0056548,-0.67255,-1.7048
-0.058543,-0.0013935,-0.0067766,151.52,0.0056965,-0.66937,-1.7374
-0.058555,0.0052545,0.00058316,150.27,0.005734,-0.66607,-1.7699
-0.058567,0.011161,-0.0045101,150,0.0057675,-0.66265,-1.8023
-0.058579,0.016934,-0.0072504,150.39,0.0057967,-0.65912,-1.8346
-0.058592,-0.012396,-0.010567,149.47,0.0058217,-0.65547,-1.8668
-0.058605,0.017516,-0.0098976,149.7,0.0058423,-0.6517,-1.8989
-0.058617,0.0088161,-0.0064233,150.96,0.0058584,-0.64782,-1.9309
-0.058631,0.011209,-0.0090154,150.3,0.0058701,-0.64381,-1.9628
-0.058644,0.0023717,-0.0037023,149.71,0.0058773,-0.63969,-1.9945
-0.058658,0.0046996,-0.0057237,150.87,0.0058798,-0.63546,-2.0262
-0.058672,0.0047421,-0.0007886,150.77,0.0058777,-0.6311,-2.0577
-0.058686,0.018434,-0.010056,148.68,0.0058709,-0.62664,-2.089
-0.0587,-0.011649,-0.011089,149.16,0.0058593,-0.62205,-2.1203
-0.058715,0.0031581,-0.0051189,148.82,0.0058428,-0.61735,-2.1514
-0.05873,-0.0011789,-0.0045672,150.58,0.0058215,-0.61253,-2.1823
-0.058745,-0.00437,-0.0040455,148.9,0.0057953,-0.6076,-2.2131
-0.05876,0.011633,0.00021681,148.46,0.0057642,-0.60255,-2.2437
-0.058776,-0.0012817,-0.0079894,150.51,0.005728,-0.59739,-2.2741
-0.058791,0.010696,-0.0026528,151.64,0.0056869,-0.59211,-2.3044
-0.058807,0.0069602,-0.005547,151,0.0056407,-0.58671,-2.3345
-0.058824,0.017881,-0.002836,150.21,0.0055893,-0.58121,-2.3644
-0.05884,-0.010633,-0.0062933,151.27,0.0055329,-0.57558,-2.3941
-0.058857,0.0076063,0.0012183,148.33,0.0054714,-0.56985,-2.4236
-0.058874,-0.0081438,-0.0040167,149.62,0.0054046,-0.564,-2.4529
-0.058891,0.013219,-0.0099782,150.37,0.0053327,-0.55804,-2.4821
-0.058909,0.003047,-0.0043134,151.36,0.0052556,-0.55197,-2.511
-0.058926,0.007751,-0.0095362,148.94,0.0051733,-0.54578,-2.5397
-0.058944,-0.0045041,-0.0040312,149.98,0.0050858,-0.53948,-2.5681
-0.058962,0.015551,-0.0054159,150.69,0.004993,-0.53307,-2.5964
-0.058981,0.015356,-0.00065067,150.52,0.004895,-0.52655,-2.6244
-0.059,0.015879,0.0011477,151.3,0.0047917,-0.51992,-2.6522
-0.059018,0.016201,-0.0074793,150.91,0.0046831,-0.51319,-2.6797
-0.059038,0.0046822,-0.0061033,149.4,0.0045692,-0.50634,-2.707
-0.059057,0.014641,-0.0028991,149.11,0.00445,-0.49938,-2.734
-0.059076,0.0070198,-0.00050306,149.73,0.0043256,-0.49232,-2.7608
-0.059096,-0.0086624,-0.0092519,148.17,0.0041958,-0.48514,-2.7873
-0.059116,0.016901,-0.011727,148.1,0.0040607,-0.47786,-2.8136
-0.059137,0.0057904,-0.0044631,150.81,0.0039202,-0.47048,-2.8396
-0.059157,0.0008004,-0.005515,150.13,0.0037744,-0.46299,-2.8653
-0.059178,0.013791,-0.005602,150.02,0.0036233,-0.45539,-2.8907
-0.059199,0.0039693,-0.0072811,150.45,0.0034667,-0.44769,-2.9159
-0.05922,-0.0068172,0.00056748,151.3,0.0033048,-0.43988,-2.9407
-0.059242,-0.0063982,-0.0081658,148.28,0.0031374,-0.43197,-2.9653
-0.059264,-0.00025402,-0.012724,149.36,0.0029646,-0.42396,-2.9896
-0.059286,-0.0048228,-0.011654,149.2,0.0027866,-0.41585,-3.0135
-0.059308,0.0064475,-0.00051253,149.34,0.0026037,-0.40764,-3.0372
-0.059331,0.013718,-0.0062217,150.22,0.002416,-0.39933,-3.0605
-0.059353,0.0022544,-0.010157,148.21,0.0022235,-0.39091,-3.0836
-0.059376,-0.011493,-7.9534e-05,148.09,0.0020261,-0.3824,-3.1063
-0.059399,0.011217,-0.0024616,150.95,0.001824,-0.37379,-3.1287
-0.059423,0.015608,-0.0012943,148.47,0.001617,-0.36509,-3.1507
-0.059447,0.013663,-0.012915,148.36,0.0014054,-0.35628,-3.1725
-0.059471,0.0015346,-0.0059816,148.67,0.001189,-0.34738,-3.1938
-0.059495,-0.0057165,-0.0073735,151.04,0.000968,-0.33839,-3.2149
-0.059519,0.0042367,-0.00075213,150.04,0.00074242,-0.32931,-3.2356
-0.059544,0.0088833,-0.011508,148.95,0.00051232,-0.32013,-3.2559
-0.059569,-0.0031373,-0.0054882,149.09,0.00027776,-0.31086,-3.2759
-0.059594,0.010359,-0.010364,148.51,3.8829e-05,-0.30149,-3.2956
-0.059619,0.0037612,-0.003726,151.09,-0.00020441,-0.29204,-3.3149
-0.059645,-0.0060432,-0.0013565,150.35,-0.00045187,-0.2825,-3.3338
-0.059671,0.010095,-0.0096552,148.85,-0.00070346,-0.27287,-3.3523
-0.059697,0.00093682,-0.0078967,148.77,-0.0009591,-0.26315,-3.3705
-0.059723,0.013331,-0.00082489,151.19,-0.0012187,-0.25335,-3.3883
-0.05975,-0.0040387,-0.0025128,149.68,-0.0014822,-0.24346,-3.4057
-0.059777,-0.014863,-0.0035121,150.92,-0.0017494,-0.23349,-3.4228
-0.059804,-0.015622,-0.0062661,150.38,-0.0020202,-0.22344,-3.4394
-0.059831,0.0013411,-0.0077637,151.34,-0.0022947,-0.2133,-3.4557
-0.059858,0.012816,-0.0071902,148.6,-0.0025725,-0.20308,-3.4715
-0.059886,-0.014774,-0.0072379,148.77,-0.0028537,-0.19278,-3.487
-0.059914,0.0032788,-0.01118,151.27,-0.0031381,-0.1824,-3.5021
-0.059942,0.0081875,-0.00024097,150.18,-0.0034256,-0.17195,-3.5168
-0.059971,-0.00023941,-0.0072359,149.54,-0.0037161,-0.16142,-3.531
-0.059999,-0.0096027,-0.0044549,151.26,-0.0040095,-0.15081,-3.5449
-0.060028,-0.01023,-0.011402,151.09,-0.0043056,-0.14013,-3.5583
-0.060057,0.0091831,-0.0012259,150.32,-0.0046043,-0.12937,-3.5713
-0.060087,-0.0030544,-0.002948,151.76,-0.0049055,-0.11855,-3.584
-0.060116,-0.010694,-0.0090274,149.24,-0.0052091,-0.10765,-3.5961
-0.060146,-0.0038215,-0.0058203,149.35,-0.0055149,-0.096683,-3.6079
-0.060176,-0.0075407,-0.0017745,149.2,-0.0058229,-0.085647,-3.6193
-0.060206,-0.017534,-0.0062026,150.99,-0.0061327,-0.074544,-3.6302
-0.060236,-0.0032638,-0.00013011,148.64,-0.0064445,-0.063375,-3.6407
-0.060267,-0.0021413,-0.011889,151.65,-0.0067579,-0.052141,-3.6507
-0.060298,0.012147,-0.0038706,150.51,-0.0070729,-0.040844,-3.6603
-0.060329,-0.010509,-0.0038565,149.14,-0.0073894,-0.029484,-3.6695
-0.06036,-0.012019,-0.0084193,149.41,-0.0077071,-0.018064,-3.6782
-0.060391,-0.0018891,0.00011329,151.21,-0.008026,-0.0065837,-3.6865
-0.060423,0.0092601,-0.011798,150.57,-0.0083458,0.0049548,-3.6944
-0.060455,-0.017041,-0.011825,148.67,-0.0086666,0.01655,-3.7018
-0.060487,-0.010902,-0.011554,151.75,-0.0089881,0.028202,-3.7087
